Marca,Modelo,Status do Modelo,Tipo,Modelo Unidade Interna,Modelo Unidade Externa,Função,Tensão (V),Rotação,Fluido Refrigerante,"Se outro fluido refrigerante, especificar",Carga do Fluido Refrigerante (g),Capacidade de Refrigeração Nominal (Btu/h),Capacidade de Refrigeração Nominal (W),Potência Consumida no Modo Espera (W),Capacidade a 35 °C e em Carga Total (W),Potência Consumida a 35 °C e em Carga Total (W),Capacidade a 35 °C e em Carga Parcial (W),Potência Consumida a 35 °C e em Carga Parcial (W),Capacidade a 29 °C e em Carga Parcial (W),Potência Consumida a 29 °C e em Carga Parcial (W),Capacidade a 29 ºC e Carga Total (W),Potência Consumida a 29 ºC e Carga Total (W) ,IDRS (Wh/Wh),Consumo Anual de Energia (kWh),Faixa de Classificação,Código de Barras,Status do Registro,Número do Registro
Elgin,HXQI09B2FA / HXQE09B2NA,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7897013518348,Ativo,006154/2015
Elgin,HXQI12B2FA / HXQE12B2NA,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7897013518386,Ativo,006154/2015
Elgin,HXQI12B2FB / HXQE12B2NB,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006154/2015
Elgin,HBQI18B2FA / HBQE18B2NA,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7908412514289,Ativo,006154/2015
Elgin,HSQI18C2IA / HSQE18C2NA,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7908412551147,Ativo,006154/2015
2MCW0518G1000DA	2TTK0518G1000DA,2MCW0518G1000DA	2TTK0518G1000DA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004342/2014
2MCC0518C10ROAL	2TTK0518C1000AL,2MCC0518C10ROAL	2TTK0518C1000AL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004343/2014
AUSTIN KFR 61 GW 22.000 BTUS QUENTE E FRIO,AUSTIN KFR 61 GW 22.000 BTUS QUENTE E FRIO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003948/2014
SAMSUNG/ASV18PSBUNXAZ/ASV18PSBUXXAZ,SAMSUNG/ASV18PSBUNXAZ/ASV18PSBUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004002/2014
2MWW0509G1000AA	2TWK0509G1000AA,2MWW0509G1000AA	2TWK0509G1000AA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004347/2014
"SAMSUNG | AR24HCSUAWQNAZ+AR24HCSUAWQXAZ","SAMSUNG | AR24HCSUAWQNAZ+AR24HCSUAWQXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004000/2014
"SAMSUNG | AR09HVSPASNNAZ+AR09HVSPASNXAZ","SAMSUNG | AR09HVSPASNNAZ+AR09HVSPASNXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004002/2014
"SAMSUNG | AR24HSSPASNNAZ+AR24HSSPASNXAZ","SAMSUNG | AR24HSSPASNNAZ+AR24HSSPASNXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004003/2014
AUSTIN KFR 51 GW 18.000 BTUS QUENTE E FRIO,AUSTIN KFR 51 GW 18.000 BTUS QUENTE E FRIO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003948/2014
ELGIN / ERF-21000-2,ELGIN / ERF-21000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003733/2014
Agratto - ACS9FI-2/ACS9FE-2,Agratto - ACS9FI-2/ACS9FE-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,003942/2014
"SAMSUNG | AR24HPSUAWQNAZ+AR24HPSUAWQXAZ","SAMSUNG | AR24HPSUAWQNAZ+AR24HPSUAWQXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004001/2014
"SAMSUNG | AR18HVSPASNNAZ+AR18HVSPASNXAZ","SAMSUNG | AR18HVSPASNNAZ+AR18HVSPASNXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004002/2014
COOL/KEMP18INT/KEMP24EXT,COOL/KEMP18INT/KEMP24EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006030/2014
COOL/KEMP12INT/KEMP12EXT,COOL/KEMP12INT/KEMP12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006030/2014
NOVEXIUM/NOV18W226,NOVEXIUM/NOV18W226,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006656/2014
ELBRUS/DG18INT/DG18EXT,ELBRUS/DG18INT/DG18EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006655/2014
KENNEDY/KEN12INT/KEN12EXT,KENNEDY/KEN12INT/KEN12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006384/2014
ELBRUS/DG09INT/DG09EXT,ELBRUS/DG09INT/DG09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006655/2014
ELGIN / KBFI-36000-2 / KHFE-36000-2,ELGIN / KBFI-36000-2 / KHFE-36000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006900/2014
GREE. GWH12MB-D3NNA5E/I GWH12MB-D3NNA5E/O,GREE. GWH12MB-D3NNA5E/I GWH12MB-D3NNA5E/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
KENNEDY/KEN09INT/KEN09EXT,KENNEDY/KEN09INT/KEN09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006384/2014
NOVEXIUM/HEX30INT/HEX30EXT,NOVEXIUM/HEX30INT/HEX30EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006385/2014
Marca: Westinghouse; Modelo: WIFXV(B)-48SVW2 - (unid. interna - 50.000 Btus/h); DS4BD-048CX - (unid. externa - 50.000 Btus/h),Marca: Westinghouse; Modelo: WIFXV(B)-48SVW2 - (unid. interna - 50.000 Btus/h); DS4BD-048CX - (unid. externa - 50.000 Btus/h),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,007250/2014
SAMSUNG,AR09TVGZDWKNAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002207/2017
SAMSUNG,AR12TSGZDWKNAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002207/2017
SAMSUNG,AR09TVHZDWKNAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7892509115209,Ativo,002207/2017
SAMSUNG,AR24TVHZDWKNAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7892509115421,Ativo,002207/2017
Elgin,PEQI60B2NB / PEQE60B4CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001968/2012
TIVAH,U12C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006714/2016
TIVAH,U18H,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006714/2016
KOMECO,MXH 22FC 1LA / KOH 22FC 1LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873170352,Cancelado,001082/2016
KOMECO,MXH 18QC 1HA / KOH 18QC 1HA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873170345,Cancelado,001074/2016
Tivah,FC36H,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005417/2016
ELBRUS,DGP30INT/DGP30EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,007987/2014
ELBRUS,DGP48INT/DGP48EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,007987/2014
VG,EXT12J,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,003742/2016
AMAZONCLIMA,AUX-S12INT/AUX-S12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003744/2016
Tivah,W1222F,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004731/2016
COOL,KEMP60INT/KEMP60EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006811/2016
Elgin,HLFI12B2FA / HLFE12B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013567346,Ativo,001970/2012
Elgin,HLFI18B2FA / HLFE18B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013567421,Ativo,001970/2012
Elgin,HLQI09B2FA / HLQE09B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013567360,Ativo,001975/2012
Britânia,BR12000FM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899963900730,Cancelado,004995/2014
Britânia,BR9000FM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899963900693,Cancelado,004995/2014
PANASONIC,CS-PS18PKV-71 / CU-PS18PKV-71,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,007504/2016
PANASONIC,CS-PS22PKV-71 / CU-PS22PKV-71,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,007504/2016
ELBRUS,DGF30INT/DGF30EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006654/2014
KOMECO,KOHI 18FC 1HX / KOHI 18FC 1HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873169103,Cancelado,005605/2016
KOMECO,KOHI 22FC 1HX / KOHI 22FC 1HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873173292,Cancelado,005605/2016
SAMSUNG,AR12KCFUAWQNAZ + AR12KCFUAWQXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006540/2015
SAMSUNG,AR12KPFUAWQNAZ + AR12KPFUAWQXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005091/2015
KOMECO,KOHI 18QC 1HX / KOHI 18QC 1HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898573394113,Cancelado,001078/2016
AUSTIN,KFR 32 GW 12.000 BTUS QUENTE E FRIO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000672/2016
AUSTIN,KFR 51 GW 18.000 BTUS QUENTE E FRIO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000672/2016
LG,AVNQ36GM1A0+AVUQ36GM1A0,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005340/2013
LG,AVNQ48GM2A0+AVUQ48GM2A0,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005340/2013
Philco,PH9000FM,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003940/2014
KOMECO,BZC 36FC G4 / BZCP 36FC G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873136259,Cancelado,001081/2016
KOMECO,BZC 48FC G4 / BZCP 48FC 220V G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873136273,Cancelado,001081/2016
KOMECO,KOC 24QC G4 / KOCP 24QC G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873135986,Cancelado,001080/2016
KOMECO,BZC 24QC G4 / BZCP 24QC G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873136242,Cancelado,001080/2016
KOMECO,KOP 24FC G4 / KOCP 24FC G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873135894,Cancelado,001079/2016
KOMECO,KOP 36FC 1LR 211BB / KOCP 36FV 1LR 212BB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873158442,Cancelado,001079/2016
KOMECO,BZP 36FC 1LR 211BB / KOCP 36FV 1LR 212BB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873158503,Cancelado,001079/2016
KOMECO,KOHI 24QC CC / KOHI 24 QC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898573392539,Cancelado,001078/2016
YORK,YKS 24FCA / YKS 24FC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898573391372,Cancelado,001077/2016
YORK,YKS 24QCA / YKS 24QC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898573391396,Cancelado,001076/2016
KOMECO,BZP 24QC G4 / BZCP 24QC G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873136167,Cancelado,001075/2016
KOMECO,BZP 60QC G4 / BZCP 60QC 220V G4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873136228,Cancelado,001075/2016
KOMECO,KOS 24FC 3LX / KOS 24FC 2LX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873110211,Cancelado,001082/2016
KOMECO,ABS 09FC 2LX / KOS 09FC 2LX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873109444,Cancelado,001082/2016
KOMECO,MXS 09FC 3LA / KOS 09FC 3LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154451,Cancelado,001082/2016
KOMECO,MXS 18FC 3LA / KOS 18FC 3LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154499,Cancelado,001082/2016
KOMECO,MXS 09FC 4LA / KOS 09FC 4LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154161,Cancelado,001082/2016
KOMECO,BZS 24FC 4LA / KOS 24FC 4LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154567,Cancelado,001082/2016
KOMECO,KOS 18QC 3HX / KOS 18QC 2HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873111966,Cancelado,001074/2016
KOMECO,KOS 24QC 3LX / KOS 24QC 2LX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873110228,Cancelado,001074/2016
KOMECO,MXS 09QC 2LX / KOS 09QC 2LX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873109321,Cancelado,001074/2016
KOMECO,KOHB 09QC G1 / KOHB 09QC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898481597910,Cancelado,001074/2016
KOMECO,KOHB 18QC G1 / KOHB 18QC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898481597934,Cancelado,001074/2016
KOMECO,MXS 12QC 4LA / KOS 12QC 4LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154192,Cancelado,001074/2016
KOMECO,MXS 18QC 4LA / KOS 18QC 4LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154215,Cancelado,001074/2016
KOMECO,BZS 09QC 4LA / KOS 09QC 4LA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873154659,Cancelado,001074/2016
Samsung AQ12UWBVNXAZ + AQ12UWBVXXAZ,Samsung AQ12UWBVNXAZ + AQ12UWBVXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003746/2012
Samsung AQV18PSBTNXAZ + AQV18PSBTXXAZ,Samsung AQV18PSBTNXAZ + AQV18PSBTXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003747/2012
Trane/2MCW0518G1000AA/2TTK0518G1000BA,Trane/2MCW0518G1000AA/2TTK0518G1000BA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002814/2012
TRANE / MCX518G10RAA  /  TTK518P100GA,TRANE / MCX518G10RAA  /  TTK518P100GA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002816/2012
Trane/2MCW0518G1000AA/2TTK0518G1000AA,Trane/2MCW0518G1000AA/2TTK0518G1000AA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002814/2012
Trane/2MCW0530G1000AA/2TTK0530G1000AA,Trane/2MCW0530G1000AA/2TTK0530G1000AA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002814/2012
Panasonic CS/CU-YE9MKV-7. CS/CU-YE12MKV-7,Panasonic CS/CU-YE9MKV-7. CS/CU-YE12MKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002882/2012
Panasonic CS/CU-C9KKV-7. CS/CU-C12KKV-7. CS/CU-C18KKV-7 CS/CU-C24KKV-7,Panasonic CS/CU-C9KKV-7. CS/CU-C12KKV-7. CS/CU-C18KKV-7 CS/CU-C24KKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002882/2012
YORK / YKS18FCA G1 / YKS18FC G1,YORK / YKS18FCA G1 / YKS18FC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003461/2012
YORK / YKS09QCA G1 / YKS09QC G1,YORK / YKS09QCA G1 / YKS09QC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003464/2012
YORK / YKS07QCA G1 / YKS07QC G1,YORK / YKS07QCA G1 / YKS07QC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003464/2012
Daikin  -  FTX35JEVM / RX35JEVM,Daikin  -  FTX35JEVM / RX35JEVM,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003863/2012
Daikin  -  FTX60KVM / RX60KEVM,Daikin  -  FTX60KVM / RX60KEVM,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003863/2012
BOSCH - ACST 09 COM FM IN 11 (INTERNO) - ACST 09 COM FM EX 11 (EXTERNO),BOSCH - ACST 09 COM FM IN 11 (INTERNO) - ACST 09 COM FM EX 11 (EXTERNO),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004064/2012
EC07F / EE07F,EC07F / EE07F,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000421/2012
GREE. GWC28MD-D1NNA3C/I/GWC28MD-D1NNA3C/O,GREE. GWC28MD-D1NNA3C/I/GWC28MD-D1NNA3C/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000516/2012
GREE. GSW30-22R/BI/GSW30-22R/BO,GREE. GSW30-22R/BI/GSW30-22R/BO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GKH36D1BI/GUHN36TF1AO,GREE. GKH36D1BI/GUHN36TF1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000521/2012
GREE. GKH42D1BI/GUHN42TF1AO,GREE. GKH42D1BI/GUHN42TF1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000521/2012
GREE. GKH48D1BI/GUHN48TH1AO,GREE. GKH48D1BI/GUHN48TH1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000521/2012
GREE.GTH60D1BI/GUHN60TF1AO,GREE.GTH60D1BI/GUHN60TF1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000523/2012
KOMECO / KOP60FC G3 UE380 / KOP60FC G3 UE380,KOMECO / KOP60FC G3 UE380 / KOP60FC G3 UE380,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000585/2012
Artelink / ST12FI / ST12FE,Artelink / ST12FI / ST12FE,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000786/2012
Elgin / SUFI-7000-2 / SUFE-7000-2,Elgin / SUFI-7000-2 / SUFE-7000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001970/2012
Elgin / SRFI-9000-2 / SRFE-9000-2,Elgin / SRFI-9000-2 / SRFE-9000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001970/2012
Elgin / SRQI-24000-2 / SRQE-24000-2,Elgin / SRQI-24000-2 / SRQE-24000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001975/2012
Carrier - 40KWQA048515LC/38CQD048235MC,Carrier - 40KWQA048515LC/38CQD048235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000810/2012
Elgin / PHQI-60000-2 / PHQE-60000-3,Elgin / PHQI-60000-2 / PHQE-60000-3,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001968/2012
Westinghouse - WCHXL-12KCR1(A) - (unid. externa) - 12k [Btus*h],Westinghouse - WCHXL-12KCR1(A) - (unid. externa) - 12k [Btus*h],Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000947/2012
Carrier - 42LUCA030515LC / 38KCB030515MC,Carrier - 42LUCA030515LC / 38KCB030515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Comfee - 42MMCB18F5 / 38MMCB18F5,Comfee - 42MMCB18F5 / 38MMCB18F5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Midea - 42MWQA09M5 / 38MWQA09M5,Midea - 42MWQA09M5 / 38MWQA09M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Springer - 42RWQB007515LS / 38KQC007515MS,Springer - 42RWQB007515LS / 38KQC007515MS,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Springer - QQA075RB,Springer - QQA075RB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001660/2012
Springer - MCD125RB,Springer - MCD125RB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001651/2012
YANG/TCI-24CO-AB/TCO-24CO-AB,YANG/TCI-24CO-AB/TCO-24CO-AB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002273/2012
Samsung AQ09UWBUNXAZ + AQ09UWBUXXAZ,Samsung AQ09UWBUNXAZ + AQ09UWBUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003746/2012
Samsung AQ24UWBUNXAZ + AQ24UWBUXXAZ,Samsung AQ24UWBUNXAZ + AQ24UWBUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003746/2012
Samsung AS09UWBVNXAZ + AS09UWBVXXAZ,Samsung AS09UWBVNXAZ + AS09UWBVXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003748/2012
Samsung AQV12PSBTNXAZ + AQV12PSBTXXAZ,Samsung AQV12PSBTNXAZ + AQV12PSBTXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003747/2012
TRANE / MCX536G10RAA  /  TTK536K100FA,TRANE / MCX536G10RAA  /  TTK536K100FA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002816/2012
BOSCH - ACST 18 COM FM IN 11 (INTERNO) - ACST 18 COM FM EX 11 (EXTERNO),BOSCH - ACST 18 COM FM IN 11 (INTERNO) - ACST 18 COM FM EX 11 (EXTERNO),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004064/2012
BOSCH - ACST 18 COM QFM IN 11 (INTERNO) - ACST 18 COM QFM EX 11 (EXTERNO),BOSCH - ACST 18 COM QFM IN 11 (INTERNO) - ACST 18 COM QFM EX 11 (EXTERNO),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004066/2012
Daikin - FCQ30KVL / RZR30LUVL,Daikin - FCQ30KVL / RZR30LUVL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004044/2012
Daikin - FCQ48KVL / RZR48LUVL,Daikin - FCQ48KVL / RZR48LUVL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004044/2012
BOSCH - ACST 09 COM QFM IN 11 (INTERNO) - ACST 09 COM QFM EX 11 (EXTERNO),BOSCH - ACST 09 COM QFM IN 11 (INTERNO) - ACST 09 COM QFM EX 11 (EXTERNO),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004066/2012
BOSCH - ACST 24 INV QFM IN 11 (INTERNO) - ACST 24 INV QFM EX 11 (EXTERNO),BOSCH - ACST 24 INV QFM IN 11 (INTERNO) - ACST 24 INV QFM EX 11 (EXTERNO),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004063/2012
hoss 18000 btus 18kbc/h-exe,hoss 18000 btus 18kbc/h-exe,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000343/2012
GREE. GJC07BK-D1RND2A,GREE. GJC07BK-D1RND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000510/2012
GREE. GJ10-12LMB,GREE. GJ10-12LMB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000512/2012
Electrolux - EM10F / EE10F,Electrolux - EM10F / EE10F,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000420/2012
Electrolux - CFI55 / CFE55,Electrolux - CFI55 / CFE55,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000422/2012
GREE. GWCN18ACND1A3B/I/GWCN18ACND1A3B/O,GREE. GWCN18ACND1A3B/I/GWCN18ACND1A3B/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000516/2012
GREE. GKH36D1BI/GUHN36TH1AO,GREE. GKH36D1BI/GUHN36TH1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000521/2012
KOMECO / KOJ07FC LX 220V,KOMECO / KOJ07FC LX 220V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000580/2012
KOMECO / KOC36QC G2 UE380 / KOC36QC G2 UE380,KOMECO / KOC36QC G2 UE380 / KOC36QC G2 UE380,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000582/2012
GREE. GJ10-12JB,GREE. GJ10-12JB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000512/2012
GREE. GWC09MA-D1NNA3C/I/GWC09MA-D1NNA3C/O,GREE. GWC09MA-D1NNA3C/I/GWC09MA-D1NNA3C/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000516/2012
GREE. GWC24MD-D1NNA3C/I/GWC24MD-D1NNA3C/O,GREE. GWC24MD-D1NNA3C/I/GWC24MD-D1NNA3C/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000516/2012
GREE. GWHN09AAND1A1A/I/GWHN09AAND1A1A/O,GREE. GWHN09AAND1A1A/I/GWHN09AAND1A1A/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GWH18MC-D1NNC3E/I/GWH18MC-D1NNC3E/O,GREE. GWH18MC-D1NNC3E/I/GWH18MC-D1NNC3E/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GWH12KF-D3DNA5A/I/GWH12KF-D3D3NA5A/O,GREE. GWH12KF-D3DNA5A/I/GWH12KF-D3D3NA5A/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000518/2012
GREE. GST36-22L/AI/GST36-22L/AO,GREE. GST36-22L/AI/GST36-22L/AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000522/2012
GREE. GTH48D1BI/GUHN48TF1AO,GREE. GTH48D1BI/GUHN48TF1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000523/2012
KOMECO / KOJ12FC LX 127V,KOMECO / KOJ12FC LX 127V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000581/2012
KOMECO / KOC18FC G2 / KOC18FC G2,KOMECO / KOC18FC G2 / KOC18FC G2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000587/2012
GREE. GJC07BK-A1RND2A,GREE. GJC07BK-A1RND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000510/2012
